customer_id,snapshot_date,country,orders_last_window,revenue_last_window,recency_days,customer_age_days,predicted_churn_probability,predicted_churn
12434,2011-09-10 12:50:00,Australia,1,286.25,169,290,0.5908405303738303,1
13731,2011-09-10 12:50:00,United Kingdom,2,610.59,128,156,0.5905544833470622,1
13686,2011-09-10 12:50:00,United Kingdom,1,72.0,92,310,0.590094573014452,1
12897,2011-09-10 12:50:00,United Kingdom,1,87.7,114,453,0.5900578871597301,1
16193,2011-09-10 12:50:00,United Kingdom,1,314.45,146,320,0.5899041222021267,1
17746,2011-09-10 12:50:00,United Kingdom,1,110.25,149,519,0.5898310373479945,1
12521,2011-09-10 12:50:00,Germany,1,599.68,52,52,0.5885849582124993,1
12571,2011-09-10 12:50:00,France,1,248.35,31,31,0.5885295393126833,1
16424,2011-09-10 12:50:00,United Kingdom,1,133.56,100,292,0.5884774053896957,1
14862,2011-09-10 12:50:00,United Kingdom,1,304.09999999999997,58,58,0.587848970836694,1
15488,2011-09-10 12:50:00,United Kingdom,1,91.32000000000001,2,492,0.5877543750679564,1
17582,2011-09-10 12:50:00,United Kingdom,1,175.27,145,533,0.5876501181105348,1
14034,2011-09-10 12:50:00,United Kingdom,2,473.90999999999997,66,66,0.5874630724110884,1
14256,2011-09-10 12:50:00,United Kingdom,1,445.2,169,604,0.5874402054259523,1
18218,2011-09-10 12:50:00,United Kingdom,1,352.7,120,569,0.5872997411752323,1
15252,2011-09-10 12:50:00,United Kingdom,1,300.55,92,521,0.5872192019483309,1
14148,2011-09-10 12:50:00,United Kingdom,1,157.2,143,323,0.5870531587371955,1
13038,2011-09-10 12:50:00,United Kingdom,1,196.66,93,200,0.5866947064532959,1
13656,2011-09-10 12:50:00,United Kingdom,1,216.95,74,505,0.5865477296387821,1
13516,2011-09-10 12:50:00,United Kingdom,1,146.0,148,327,0.5860697082961711,1
12679,2011-09-10 12:50:00,France,1,112.32000000000001,115,193,0.5857647190342973,1
15457,2011-09-10 12:50:00,United Kingdom,1,237.07,171,171,0.5857310906463218,1
16031,2011-09-10 12:50:00,United Kingdom,2,547.9,1,156,0.5857133395489051,1
13405,2011-09-10 12:50:00,United Kingdom,1,397.40000000000003,113,633,0.5852980219971713,1
12915,2011-09-10 12:50:00,United Kingdom,1,164.0,58,498,0.585240563616552,1
14489,2011-09-10 12:50:00,United Kingdom,1,463.38,116,522,0.5848317141101884,1
16275,2011-09-10 12:50:00,United Kingdom,1,559.87,106,550,0.5846784694639225,1
14616,2011-09-10 12:50:00,United Kingdom,1,158.4,152,458,0.5845979891225899,1
17874,2011-09-10 12:50:00,United Kingdom,6,683.46,94,165,0.5840259157413781,1
15145,2011-09-10 12:50:00,United Kingdom,2,724.03,136,157,0.5836187369496405,1
16619,2011-09-10 12:50:00,United Kingdom,1,226.21,173,565,0.5832436997879386,1
14823,2011-09-10 12:50:00,United Kingdom,3,321.43,89,104,0.5832328562993352,1
17579,2011-09-10 12:50:00,United Kingdom,2,270.86,47,487,0.5832295838147582,1
18147,2011-09-10 12:50:00,United Kingdom,1,98.88,18,18,0.5832098656525196,1
16589,2011-09-10 12:50:00,United Kingdom,2,214.68,16,359,0.5831728265730961,1
14353,2011-09-10 12:50:00,United Kingdom,1,90.6,124,341,0.5830113473812856,1
12809,2011-09-10 12:50:00,Portugal,1,489.31,87,556,0.5828501183868838,1
12556,2011-09-10 12:50:00,Spain,1,308.75,60,60,0.5827629394029703,1
14620,2011-09-10 12:50:00,United Kingdom,1,177.43,115,193,0.5826549237595299,1
16600,2011-09-10 12:50:00,United Kingdom,1,111.6,162,630,0.5825764980824488,1
16943,2011-09-10 12:50:00,United Kingdom,2,365.7,121,533,0.5823508574449094,1
15691,2011-09-10 12:50:00,United Kingdom,1,136.8,161,642,0.5822993200411946,1
15700,2011-09-10 12:50:00,United Kingdom,2,696.68,81,82,0.5821619801596943,1
15068,2011-09-10 12:50:00,United Kingdom,1,239.95999999999998,165,530,0.5820281711929625,1
12733,2011-09-10 12:50:00,USA,1,383.95,143,598,0.5817472615172786,1
17073,2011-09-10 12:50:00,United Kingdom,1,453.79,18,18,0.5817127243530441,1
15314,2011-09-10 12:50:00,United Kingdom,1,327.97,108,337,0.581581357548994,1
14320,2011-09-10 12:50:00,United Kingdom,1,125.28,116,597,0.5815046771593309,1
13667,2011-09-10 12:50:00,United Kingdom,1,299.05,58,58,0.5814985571372293,1
15806,2011-09-10 12:50:00,United Kingdom,1,221.52,67,186,0.5813086510119433,1
18080,2011-09-10 12:50:00,United Kingdom,1,841.4999999999999,152,152,0.5808414903963144,1
12715,2011-09-10 12:50:00,Sweden,1,343.36,15,15,0.5808098195825214,1
14452,2011-09-10 12:50:00,United Kingdom,1,127.37,3,430,0.580787549887507,1
16305,2011-09-10 12:50:00,United Kingdom,1,361.21999999999997,48,48,0.5805451929789149,1
17410,2011-09-10 12:50:00,United Kingdom,2,419.54999999999995,5,124,0.5793475177067389,1
17122,2011-09-10 12:50:00,United Kingdom,1,138.32,28,409,0.5792422689230291,1
13531,2011-09-10 12:50:00,United Kingdom,1,178.35,114,645,0.5789771107413709,1
13626,2011-09-10 12:50:00,United Kingdom,1,257.23,162,288,0.5789718665139206,1
13601,2011-09-10 12:50:00,United Kingdom,1,373.2,120,455,0.5781593344959122,1
15918,2011-09-10 12:50:00,United Kingdom,1,192.23,100,541,0.5780906832206463,1
12798,2011-09-10 12:50:00,Japan,1,1607.04,80,331,0.5777867775961592,1
15724,2011-09-10 12:50:00,United Kingdom,1,114.60000000000001,110,310,0.5773701934777685,1
12384,2011-09-10 12:50:00,Switzerland,1,292.69,31,31,0.5772361688421448,1
15212,2011-09-10 12:50:00,United Kingdom,1,101.8,150,286,0.5770236643000668,1
13837,2011-09-10 12:50:00,United Kingdom,1,157.54000000000002,121,227,0.5768116490122865,1
15026,2011-09-10 12:50:00,United Kingdom,1,121.80000000000001,149,357,0.5767734645398334,1
16910,2011-09-10 12:50:00,United Kingdom,1,111.78,0,0,0.5763120669291635,1
12787,2011-09-10 12:50:00,Netherlands,2,344.65999999999997,1,322,0.5761096065292696,1
17033,2011-09-10 12:50:00,United Kingdom,1,300.29999999999995,123,306,0.5758861639828903,1
16866,2011-09-10 12:50:00,United Kingdom,3,207.73999999999998,50,71,0.5758550704449444,1
12516,2011-09-10 12:50:00,Germany,1,583.2,90,508,0.5758532484499624,1
15839,2011-09-10 12:50:00,United Kingdom,1,299.18,57,57,0.5758404350371507,1
13652,2011-09-10 12:50:00,United Kingdom,1,329.44,166,561,0.5758319820377493,1
13583,2011-09-10 12:50:00,United Kingdom,1,781.03,65,588,0.5756741883530471,1
14920,2011-09-10 12:50:00,United Kingdom,2,977.77,122,474,0.5755333298539757,1
13420,2011-09-10 12:50:00,United Kingdom,2,159.85,59,80,0.5751406657214501,1
18252,2011-09-10 12:50:00,United Kingdom,1,69.89999999999999,81,630,0.5751150056407474,1
12352,2011-09-10 12:50:00,Norway,2,280.66,171,302,0.5749288902256364,1
15713,2011-09-10 12:50:00,United Kingdom,1,185.55,52,633,0.5749189453936078,1
13589,2011-09-10 12:50:00,United Kingdom,1,147.0,89,643,0.5744359839472517,1
13294,2011-09-10 12:50:00,United Kingdom,2,873.74,99,555,0.5743833688228143,1
13016,2011-09-10 12:50:00,United Kingdom,1,425.25,32,32,0.5742931427310544,1
12754,2011-09-10 12:50:00,Japan,1,2949.12,145,218,0.5742589277745818,1
17272,2011-09-10 12:50:00,United Kingdom,2,1409.44,108,172,0.5742268407686592,1
14672,2011-09-10 12:50:00,United Kingdom,1,480.27,144,590,0.5740718065981794,1
17962,2011-09-10 12:50:00,United Kingdom,1,102.41,51,604,0.5738137214849305,1
17527,2011-09-10 12:50:00,United Kingdom,2,606.62,19,127,0.5737214787497421,1
17955,2011-09-10 12:50:00,United Kingdom,4,557.3,108,574,0.5736269714071108,1
16374,2011-09-10 12:50:00,United Kingdom,1,154.2,171,497,0.5734433359139706,1
16777,2011-09-10 12:50:00,United Kingdom,1,173.52,166,542,0.5733962746645238,1
14475,2011-09-10 12:50:00,United Kingdom,1,315.62,95,318,0.5733425814766206,1
12689,2011-09-10 12:50:00,France,1,511.03,37,37,0.5733074252549446,1
13711,2011-09-10 12:50:00,United Kingdom,2,252.06,128,633,0.5721602470791746,1
12994,2011-09-10 12:50:00,United Kingdom,2,645.47,29,178,0.5719041161288504,1
13663,2011-09-10 12:50:00,United Kingdom,1,189.47,88,556,0.5714937639090709,1
16582,2011-09-10 12:50:00,United Kingdom,1,313.62,22,22,0.5712288269659053,1
16117,2011-09-10 12:50:00,United Kingdom,1,232.21,99,501,0.5710104125026275,1
17190,2011-09-10 12:50:00,United Kingdom,1,195.0,116,553,0.5707934543327693,1
16730,2011-09-10 12:50:00,United Kingdom,1,293.92,144,228,0.5706741295040785,1
14834,2011-09-10 12:50:00,United Kingdom,2,429.3,29,316,0.5703695591840959,1
16440,2011-09-10 12:50:00,United Kingdom,1,272.46,124,403,0.5701510770084487,1
15679,2011-09-10 12:50:00,United Kingdom,2,260.26,63,92,0.5697861285984351,1
12688,2011-09-10 12:50:00,Israel,1,4873.8099999999995,23,23,0.5697738150614741,1
17601,2011-09-10 12:50:00,United Kingdom,1,116.00999999999999,148,289,0.5696284520429856,1
14778,2011-09-10 12:50:00,United Kingdom,1,396.81,36,218,0.5696142708117345,1
12724,2011-09-10 12:50:00,France,1,125.46000000000001,82,444,0.5688072336561065,1
12375,2011-09-10 12:50:00,Finland,1,230.3,7,7,0.5685572916492816,1
16835,2011-09-10 12:50:00,United Kingdom,1,99.1,37,479,0.5682442101458396,1
14055,2011-09-10 12:50:00,United Kingdom,1,725.6400000000001,15,632,0.5678447161404019,1
13813,2011-09-10 12:50:00,Germany,1,385.14,44,643,0.5677170732349879,1
17158,2011-09-10 12:50:00,United Kingdom,1,284.76,142,551,0.5676621859018947,1
15069,2011-09-10 12:50:00,United Kingdom,1,1109.53,88,88,0.5675742063319595,1
12653,2011-09-10 12:50:00,Israel,1,1430.75,58,436,0.5673501930960846,1
13388,2011-09-10 12:50:00,United Kingdom,2,677.0999999999999,40,513,0.5669428856575514,1
16960,2011-09-10 12:50:00,United Kingdom,1,201.53,162,556,0.5667011457665403,1
15206,2011-09-10 12:50:00,United Kingdom,2,219.0,9,185,0.5663403668436755,1
18018,2011-09-10 12:50:00,United Kingdom,2,122.14,17,330,0.5662592917185367,1
12695,2011-09-10 12:50:00,France,2,333.9,16,574,0.5661692267577689,1
13029,2011-09-10 12:50:00,United Kingdom,1,390.7,48,432,0.56578073175311,1
12808,2011-09-10 12:50:00,Portugal,1,151.95000000000002,94,372,0.5656093170421165,1
17571,2011-09-10 12:50:00,United Kingdom,1,201.25,55,452,0.5655637428524409,1
14024,2011-09-10 12:50:00,United Kingdom,2,327.7,31,300,0.5655503776809506,1
12363,2011-09-10 12:50:00,Unspecified,2,552.0,19,151,0.5655324409293017,1
15181,2011-09-10 12:50:00,United Kingdom,2,435.0,84,640,0.5651860474957803,1
13539,2011-09-10 12:50:00,United Kingdom,1,151.55,149,500,0.565057076703022,1
14693,2011-09-10 12:50:00,United Kingdom,1,172.9,174,435,0.5649646663205955,1
13055,2011-09-10 12:50:00,United Kingdom,1,344.86,123,339,0.5647695275345561,1
16567,2011-09-10 12:50:00,United Kingdom,1,308.03999999999996,103,246,0.5641594827773593,1
13085,2011-09-10 12:50:00,United Kingdom,1,137.98000000000002,67,648,0.5641553195498438,1
17048,2011-09-10 12:50:00,United Kingdom,1,164.95000000000002,27,599,0.564138963573825,1
14643,2011-09-10 12:50:00,United Kingdom,1,335.87,79,638,0.5640665675325587,1
13092,2011-09-10 12:50:00,United Kingdom,2,144.1,121,577,0.5638998221435912,1
18160,2011-09-10 12:50:00,United Kingdom,1,318.55,109,295,0.5637851162754024,1
14338,2011-09-10 12:50:00,United Kingdom,2,588.22,70,446,0.5637789797140514,1
17521,2011-09-10 12:50:00,United Kingdom,1,159.56,108,344,0.5636737634540007,1
17917,2011-09-10 12:50:00,United Kingdom,1,119.55,165,272,0.5632374485938663,1
14459,2011-09-10 12:50:00,United Kingdom,1,1837.92,64,560,0.5631788005473368,1
14375,2011-09-10 12:50:00,United Kingdom,1,235.56,94,450,0.5628239865569684,1
16647,2011-09-10 12:50:00,United Kingdom,2,214.06,79,453,0.5627088805030381,1
16385,2011-09-10 12:50:00,United Kingdom,1,126.62,67,541,0.5626996246079076,1
16392,2011-09-10 12:50:00,United Kingdom,1,217.89,179,471,0.5613366104036078,1
14220,2011-09-10 12:50:00,United Kingdom,1,319.42,156,478,0.5612559066227278,1
16484,2011-09-10 12:50:00,United Kingdom,2,404.3,83,100,0.561190359413255,1
13726,2011-09-10 12:50:00,United Kingdom,1,292.68,10,10,0.5611684398983343,1
14985,2011-09-10 12:50:00,United Kingdom,1,172.24,107,267,0.5611286647828166,1
14704,2011-09-10 12:50:00,United Kingdom,2,207.5,52,533,0.5608519542032656,1
14323,2011-09-10 12:50:00,United Kingdom,2,605.06,24,148,0.5607449432335703,1
17553,2011-09-10 12:50:00,United Kingdom,1,1487.6,39,520,0.5602418810866459,1
16377,2011-09-10 12:50:00,United Kingdom,1,676.2,176,527,0.5600656523130251,1
14226,2011-09-10 12:50:00,United Kingdom,2,1692.0,119,350,0.5599824438455311,1
13210,2011-09-10 12:50:00,United Kingdom,1,353.48,3,3,0.5591956115829526,1
12922,2011-09-10 12:50:00,United Kingdom,1,405.38,70,70,0.5588406196333875,1
16927,2011-09-10 12:50:00,United Kingdom,1,201.6,25,271,0.5588396778400859,1
14715,2011-09-10 12:50:00,United Kingdom,1,347.3,4,599,0.5585765387929406,1
17423,2011-09-10 12:50:00,United Kingdom,1,449.42,127,303,0.5581790510369014,1
13499,2011-09-10 12:50:00,United Kingdom,2,463.79,134,179,0.558074831026669,1
14885,2011-09-10 12:50:00,United Kingdom,1,765.3199999999999,41,375,0.5577072255356493,1
15016,2011-09-10 12:50:00,United Kingdom,1,170.04,82,452,0.5575072516052535,1
16256,2011-09-10 12:50:00,United Kingdom,1,752.4300000000001,176,507,0.5574307071920438,1
13079,2011-09-10 12:50:00,United Kingdom,2,59.5,0,326,0.5570544451045452,1
16952,2011-09-10 12:50:00,United Kingdom,2,167.61,18,637,0.5570288711379694,1
13761,2011-09-10 12:50:00,United Kingdom,1,491.71000000000004,89,566,0.5566300526724158,1
16532,2011-09-10 12:50:00,United Kingdom,1,2606.4,45,530,0.5565163567488197,1
16303,2011-09-10 12:50:00,United Kingdom,1,3209.15,25,540,0.556358834442262,1
15045,2011-09-10 12:50:00,United Kingdom,2,735.66,61,167,0.5562403086502211,1
15826,2011-09-10 12:50:00,United Kingdom,1,720.0,120,477,0.5559699915997863,1
15074,2011-09-10 12:50:00,United Kingdom,1,735.67,14,377,0.5556682362299156,1
12642,2011-09-10 12:50:00,Germany,1,366.45,17,17,0.5554388603889956,1
17405,2011-09-10 12:50:00,United Kingdom,1,393.31,59,59,0.5554069508049649,1
15786,2011-09-10 12:50:00,United Kingdom,1,3147.64,23,446,0.5553936828031987,1
14597,2011-09-10 12:50:00,United Kingdom,1,165.1,101,346,0.5553762549255978,1
14759,2011-09-10 12:50:00,United Kingdom,2,870.85,22,142,0.5552028029095372,1
16205,2011-09-10 12:50:00,United Kingdom,1,112.35,89,452,0.5548338683177586,1
15582,2011-09-10 12:50:00,United Kingdom,2,541.51,9,129,0.5543394541333826,1
14699,2011-09-10 12:50:00,United Kingdom,1,109.13000000000001,123,435,0.5542128222031528,1
17742,2011-09-10 12:50:00,United Kingdom,1,52.54,22,647,0.5539484464786504,1
14937,2011-09-10 12:50:00,Channel Islands,1,759.56,39,39,0.5539345673150886,1
14301,2011-09-10 12:50:00,United Kingdom,1,640.14,26,575,0.5538332346750379,1
15179,2011-09-10 12:50:00,United Kingdom,2,169.5,143,646,0.5538282390872473,1
16006,2011-09-10 12:50:00,United Kingdom,1,101.4,120,297,0.553655388127234,1
17764,2011-09-10 12:50:00,United Kingdom,1,230.67000000000002,120,645,0.5532969451043896,1
17438,2011-09-10 12:50:00,United Kingdom,1,388.45000000000005,163,550,0.5529392301855831,1
17481,2011-09-10 12:50:00,United Kingdom,1,260.63,3,3,0.5528551329121042,1
17256,2011-09-10 12:50:00,United Kingdom,1,112.10000000000001,16,509,0.5524029262209887,1
15506,2011-09-10 12:50:00,United Kingdom,1,208.77,48,387,0.5521319068950811,1
12770,2011-09-10 12:50:00,Japan,1,1351.45,120,366,0.5520554558508673,1
14552,2011-09-10 12:50:00,United Kingdom,1,164.22,61,501,0.5519572435885746,1
12717,2011-09-10 12:50:00,Greece,2,1030.98,60,499,0.5515901892590116,1
16330,2011-09-10 12:50:00,United Kingdom,2,48.96,21,572,0.5511465035896592,1
13402,2011-09-10 12:50:00,United Kingdom,1,312.95,36,474,0.5509085838257773,1
17709,2011-09-10 12:50:00,United Kingdom,1,137.45,79,512,0.5506932997028999,1
14915,2011-09-10 12:50:00,United Kingdom,1,165.20000000000002,0,646,0.5504481997237006,1
12409,2011-09-10 12:50:00,Switzerland,1,6207.08,92,474,0.5502282474861013,1
17984,2011-09-10 12:50:00,United Kingdom,1,152.68,54,648,0.5500439949247493,1
14912,2011-09-10 12:50:00,Italy,1,482.78999999999996,156,591,0.5498390701811368,1
12358,2011-09-10 12:50:00,Austria,1,484.86,60,641,0.5496086652194477,1
15917,2011-09-10 12:50:00,United Kingdom,1,123.1,157,646,0.5495985547886503,1
12875,2011-09-10 12:50:00,United Kingdom,1,49.470000000000006,52,607,0.5495214453398212,1
13277,2011-09-10 12:50:00,United Kingdom,2,125.9,25,449,0.5494919083387936,1
12526,2011-09-10 12:50:00,Germany,1,520.3,3,3,0.5489553045803645,1
17024,2011-09-10 12:50:00,United Kingdom,2,56.25,8,67,0.5483868454114642,1
16726,2011-09-10 12:50:00,United Kingdom,1,191.4,105,320,0.5483453594997266,1
16761,2011-09-10 12:50:00,United Kingdom,1,316.62,6,6,0.5481644389788841,1
14342,2011-09-10 12:50:00,United Kingdom,2,419.74,46,381,0.5478382760093236,1
17051,2011-09-10 12:50:00,United Kingdom,1,240.89000000000001,103,537,0.547719107773533,1
12405,2011-09-10 12:50:00,Finland,1,1710.39,58,58,0.5477032314964685,1
14829,2011-09-10 12:50:00,United Kingdom,1,146.3,93,345,0.5470054437852492,1
17451,2011-09-10 12:50:00,United Kingdom,1,346.01,15,15,0.5467321244481137,1
18190,2011-09-10 12:50:00,United Kingdom,1,113.0,101,627,0.546692249902139,1
15424,2011-09-10 12:50:00,United Kingdom,2,383.34000000000003,163,372,0.5463175364060333,1
12406,2011-09-10 12:50:00,Denmark,1,1621.25,93,606,0.5462436722933696,1
15467,2011-09-10 12:50:00,United Kingdom,2,402.56,54,61,0.5458119017037323,1
14205,2011-09-10 12:50:00,United Kingdom,1,222.9,173,552,0.5456659605419024,1
14215,2011-09-10 12:50:00,United Kingdom,1,176.16,96,641,0.5456547598441284,1
12616,2011-09-10 12:50:00,France,1,457.7,4,298,0.5455249675614975,1
18222,2011-09-10 12:50:00,United Kingdom,1,443.0,2,2,0.5450121581855992,1
15136,2011-09-10 12:50:00,United Kingdom,1,582.9,5,5,0.5447819403390998,1
12743,2011-09-10 12:50:00,Unspecified,2,540.13,43,43,0.5446490026005997,1
15019,2011-09-10 12:50:00,United Kingdom,1,252.81,176,176,0.5443508693034148,1
14000,2011-09-10 12:50:00,United Kingdom,1,635.66,120,647,0.5441081779144152,1
14708,2011-09-10 12:50:00,United Kingdom,1,282.12,63,365,0.544083671099627,1
17734,2011-09-10 12:50:00,United Kingdom,2,540.21,46,551,0.5439025817152767,1
17277,2011-09-10 12:50:00,United Kingdom,1,348.33000000000004,137,232,0.5435198463204669,1
16469,2011-09-10 12:50:00,United Kingdom,2,268.3,155,423,0.542944695551421,1
16272,2011-09-10 12:50:00,United Kingdom,1,411.7,26,26,0.5426267363429331,1
17837,2011-09-10 12:50:00,United Kingdom,3,376.51,57,72,0.5424770004905765,1
15717,2011-09-10 12:50:00,United Kingdom,1,150.3,143,502,0.5424555442283673,1
17871,2011-09-10 12:50:00,United Kingdom,1,155.9,114,602,0.5423059550777923,1
13220,2011-09-10 12:50:00,United Kingdom,3,726.49,95,485,0.5422729205691802,1
18043,2011-09-10 12:50:00,United Kingdom,1,133.68,116,276,0.5422130138485879,1
13280,2011-09-10 12:50:00,United Kingdom,1,115.5,31,554,0.5421683107701797,1
15076,2011-09-10 12:50:00,United Kingdom,1,880.85,82,431,0.5415094380202913,1
14931,2011-09-10 12:50:00,Channel Islands,2,586.0,115,150,0.5414352622820732,1
17578,2011-09-10 12:50:00,United Kingdom,1,143.45999999999998,127,439,0.5410331809992728,1
17597,2011-09-10 12:50:00,United Kingdom,1,2044.3700000000001,123,492,0.5408714650892611,1
16362,2011-09-10 12:50:00,United Kingdom,3,360.65000000000003,0,347,0.5407467342252785,1
17889,2011-09-10 12:50:00,United Kingdom,1,102.02,121,528,0.5405707833188864,1
12885,2011-09-10 12:50:00,United Kingdom,1,645.35,33,33,0.5402194309055527,1
13760,2011-09-10 12:50:00,United Kingdom,1,135.09,165,502,0.5400954609374774,1
13224,2011-09-10 12:50:00,United Kingdom,1,1212.26,60,60,0.540046158240654,1
15004,2011-09-10 12:50:00,United Kingdom,1,1220.77,56,56,0.5400235919648949,1
12701,2011-09-10 12:50:00,Germany,1,337.08,151,542,0.5397746054456999,1
17777,2011-09-10 12:50:00,United Kingdom,1,189.79999999999998,9,9,0.5393772109728714,1
17031,2011-09-10 12:50:00,United Kingdom,1,225.95,64,490,0.5393663481677271,1
14506,2011-09-10 12:50:00,United Kingdom,1,264.8,71,509,0.5393634821593881,1
15953,2011-09-10 12:50:00,United Kingdom,1,171.92,121,645,0.539320159270298,1
17267,2011-09-10 12:50:00,United Kingdom,2,317.20000000000005,36,36,0.5391553507590249,1
15081,2011-09-10 12:50:00,United Kingdom,1,136.9,117,445,0.5388670992524488,1
12414,2011-09-10 12:50:00,Austria,2,408.65,126,373,0.5382580397582812,1
17440,2011-09-10 12:50:00,United Kingdom,3,186.42,66,458,0.5380400751059288,1
16898,2011-09-10 12:50:00,United Kingdom,1,201.69,86,486,0.5378728207499137,1
17856,2011-09-10 12:50:00,United Kingdom,2,659.82,142,191,0.5378224436428065,1
16692,2011-09-10 12:50:00,United Kingdom,1,1267.5,165,351,0.5375441384970139,1
16951,2011-09-10 12:50:00,United Kingdom,2,223.96,44,213,0.5367472428451792,1
16121,2011-09-10 12:50:00,United Kingdom,1,285.94,125,475,0.536454720487554,1
14500,2011-09-10 12:50:00,United Kingdom,2,335.85,21,99,0.5363098796071395,1
14446,2011-09-10 12:50:00,United Kingdom,1,303.04,156,296,0.5362060962700482,1
17795,2011-09-10 12:50:00,United Kingdom,2,342.83000000000004,89,174,0.5358312738194774,1
16309,2011-09-10 12:50:00,United Kingdom,2,706.5699999999999,15,150,0.5356136734900966,1
17414,2011-09-10 12:50:00,United Kingdom,1,598.0,94,645,0.5355070605401974,1
12680,2011-09-10 12:50:00,France,1,311.78,22,22,0.5352909382916174,1
16298,2011-09-10 12:50:00,United Kingdom,1,114.3,96,351,0.535127712320481,1
17218,2011-09-10 12:50:00,United Kingdom,1,172.95,123,592,0.5349959142015295,1
17041,2011-09-10 12:50:00,United Kingdom,1,446.39,18,509,0.5349121727555708,1
16637,2011-09-10 12:50:00,United Kingdom,2,530.55,33,135,0.533893268868529,1
14389,2011-09-10 12:50:00,United Kingdom,1,311.14,100,499,0.5338713776970015,1
12728,2011-09-10 12:50:00,France,1,164.05,166,293,0.5338488697669354,1
15832,2011-09-10 12:50:00,United Kingdom,1,836.79,163,163,0.5337746140675244,1
13239,2011-09-10 12:50:00,United Kingdom,1,329.56,171,411,0.5335917689042093,1
14998,2011-09-10 12:50:00,United Kingdom,2,414.87,79,514,0.533386743523397,1
13946,2011-09-10 12:50:00,United Kingdom,2,485.97,111,645,0.5332390777059737,1
15602,2011-09-10 12:50:00,United Kingdom,1,138.2,110,647,0.5331453750761476,1
15791,2011-09-10 12:50:00,United Kingdom,1,1223.24,113,551,0.5330449854627914,1
14553,2011-09-10 12:50:00,United Kingdom,1,110.38,128,419,0.5327771574918818,1
12438,2011-09-10 12:50:00,Norway,1,890.0699999999999,49,49,0.5324403675940652,1
13427,2011-09-10 12:50:00,United Kingdom,2,464.86,29,631,0.5321688012921449,1
14532,2011-09-10 12:50:00,United Kingdom,1,140.55,145,608,0.5319357330157412,1
13339,2011-09-10 12:50:00,United Kingdom,1,860.12,110,110,0.5319303740046072,1
16475,2011-09-10 12:50:00,United Kingdom,2,149.3,53,183,0.5319089263466091,1
18173,2011-09-10 12:50:00,United Kingdom,2,875.36,108,522,0.531815618556235,1
16163,2011-09-10 12:50:00,United Kingdom,1,415.00000000000006,141,647,0.5317076870559042,1
12794,2011-09-10 12:50:00,Portugal,1,317.0,8,8,0.5314059934455986,1
15652,2011-09-10 12:50:00,United Kingdom,1,337.74,0,394,0.5313773044879226,1
15759,2011-09-10 12:50:00,United Kingdom,1,68.0,127,647,0.5304585716900146,1
16418,2011-09-10 12:50:00,United Kingdom,2,368.36,2,332,0.5302418688507667,1
14075,2011-09-10 12:50:00,United Kingdom,1,307.92,170,450,0.5301780837282994,1
13928,2011-09-10 12:50:00,United Kingdom,2,225.45,16,42,0.5301324046797661,1
16639,2011-09-10 12:50:00,United Kingdom,2,471.1500000000001,116,318,0.5300322407362514,1
16250,2011-09-10 12:50:00,United Kingdom,1,163.3,170,296,0.5298965863080943,1
16008,2011-09-10 12:50:00,United Kingdom,1,139.15,114,540,0.5296767181386665,1
12457,2011-09-10 12:50:00,Switzerland,3,1067.25,143,344,0.5291009485893589,1
17507,2011-09-10 12:50:00,United Kingdom,1,265.02,171,218,0.5289464332167049,1
16341,2011-09-10 12:50:00,United Kingdom,1,797.65,110,519,0.5287335655190125,1
16805,2011-09-10 12:50:00,United Kingdom,1,245.82,83,640,0.5285707101621842,1
14567,2011-09-10 12:50:00,United Kingdom,1,800.76,39,39,0.5285682324265688,1
18071,2011-09-10 12:50:00,United Kingdom,1,194.05,167,644,0.5283663500164728,1
15901,2011-09-10 12:50:00,United Kingdom,1,110.49,64,453,0.5280900168125351,1
16442,2011-09-10 12:50:00,United Kingdom,1,285.37,137,636,0.5280406605330558,1
17412,2011-09-10 12:50:00,United Kingdom,1,120.7,105,646,0.5280286821558895,1
17109,2011-09-10 12:50:00,United Kingdom,2,464.59,141,407,0.5280090784700981,1
14009,2011-09-10 12:50:00,United Kingdom,2,695.61,107,372,0.5277492405958114,1
15793,2011-09-10 12:50:00,United Kingdom,1,306.64,178,647,0.5273773082229934,1
16869,2011-09-10 12:50:00,United Kingdom,2,387.68,75,84,0.5272923687397668,1
18008,2011-09-10 12:50:00,United Kingdom,6,1934.6,112,612,0.5272384899022154,1
15730,2011-09-10 12:50:00,United Kingdom,2,777.22,1,340,0.5271830288630875,1
14265,2011-09-10 12:50:00,Unspecified,2,530.1800000000001,18,521,0.5270238451306201,1
18078,2011-09-10 12:50:00,United Kingdom,2,336.13,126,537,0.5268505786684049,1
14522,2011-09-10 12:50:00,United Kingdom,2,760.7,1,593,0.5268459639353621,1
17969,2011-09-10 12:50:00,United Kingdom,1,103.0,75,642,0.5267536123816332,1
16955,2011-09-10 12:50:00,United Kingdom,1,163.69,94,587,0.5267306605804466,1
14335,2011-09-10 12:50:00,Germany,1,347.5,5,5,0.5265045311615737,1
12582,2011-09-10 12:50:00,Finland,1,306.2,148,487,0.5263440784463778,1
16014,2011-09-10 12:50:00,United Kingdom,1,260.75,61,587,0.5261521598212523,1
12826,2011-09-10 12:50:00,United Kingdom,1,121.52,88,631,0.5260557495506509,1
14037,2011-09-10 12:50:00,United Kingdom,1,35.400000000000006,85,642,0.5251904010086543,1
